artist,genre,title,album,year,lyrics,Amazement,Calmness,Joyful activation,Nostalgia,Power,Sadness,Solemnity,Tenderness,Tension
Shania Twain,Country,Poor Me,Now,2017.0,"Poor Me. Found it in his closet. Right behind the lies. I wish I never saw it. The secret in his eyes. Poor me. He never told me how long. I'd been living in the dark. No one turned the light on. I fell and broke my heart. Poor me this, poor me that. Why do I keep looking back? It's not white, it's not black. Grey's the color that I see. Still can't believe he'd leave me. To love her. Pour me another. Tried to face it. But so far down inside. I just can't shake it. My stupid pride. Poor me, poor me. I know it should get better. Oh, but it never does. I wish he'd never met her. Then everything would be the way it was. Poor me this. Poor me that. Oh, poor me this, poor me that. Still can't believe that he'd leave me. Pour me. Another.",0,0,0,0,0,1,0,0,0
Alan Jackson,Country,I Want To Stroll Over Heaven With You,Precious Memories,2006.0,I Want To Stroll Over Heaven With You. If I survey all the good things that come to me from above. If I count all the blessings from the storehouse of love. I'd simply ask for the favor of him beyond mortal king. And I'm sure he would grant it again. I want to stroll over Heaven with you some glad day. When all our troubles and heartaches are vanished away. Then we'll enjoy the beauty where all things are new. I want to stroll over Heaven with you. So many places of beauty we long to see here below. But time and treasures have kept us from making plans as you know. But come the morning of rapture together we'll stand a new. While I stroll over Heaven with you.,0,0,0,1,0,0,0,1,0
Garth Brooks,Country,Dive Bar,Fun,,"Dive Bar. Well turn that bottle up and drink it. Crank that jukebox up and Hank it. Bartender, pour another round. Here's to our best bad decisions. Situation no conditions. Oh and memories we all need to drown. So fill your cup. Raise it up. Jump in and join the club. And float this whiskey river reservoir. We're gonna spend the weekend in the deep end of a dive bar. 'Cause up in here you're not the only loved and left her lost and lonely one who's ever swam against the tide. Thinkin' this is your oasis. It's the safest of the places. That a broken heart can find to hide. So here's a toast coast to coast. With a big old adios to wishes wasted on them falling stars. Yeah it's just chapter after chapter of happy never after. But that's just the way the story goes. For some bar stool believers. Wear our heart out on our sleevers. Just going where the neon glows. Yeah we're just never quite belongers. Hanger on-ers way too longers. Just buzzing where the neon glows. Problems, we all got 'em. Let 'em sink down to the bottom. Doesn't matter who or where you are. We're gonna spend the weekend in the deep end. The water's fine, ya'll so just come on in. To the deep end of a dive bar.",0,0,1,0,0,1,0,0,0
Alan Jackson,Country,A Million Ways to Die,A Million Ways To Die In The West (Original Motion Picture Soundtrack),2014.0,"A Million Ways to Die. Cowboys and pioneers, come lend your eyes and ears. I've got the need to testify. Don't try to fill your nest out in the open west. 'cuz there's a million ways to die. Six bullets in the gut or just a paper cut...too many ways to quantify. They'll cut your ankle off to cure a minor cough. It's a hundred and one in the shade of the sun. If you fall asleep, you fry. You can live like a saint but there just really ain't. No avoiding a million ways to die. Smallpox and bigger pox, and deadly tomahawks...or God forbid you steal a pie. They'll blast you into shards for bein' good at cards. Out on the desert plains it hardly ever rains. And you can hear coyotes cry. They'll eat you up and then they'll crap you out again. With a whoosh and a whack there's a knife in your back. 'cuz you got a fancy tie. It's a kick in the pants but you don't have a chance. Of escaping a million ways to die.",0,0,0,1,1,1,0,0,1
Jimmy Cliff,Reggae,I Can See Clearly Now,Higher & Higher,,"I Can See Clearly Now. I can see clearly now the rain is gone. I can see all obstacles in my way. Gone are the dark clouds that had me blind. It's gonna be a bright (bright). Bright (bright) sun-shining day. Oh yes I can make it now the pain is gone. All of the bad feelings have disappeared. Here is that rainbow I've been praying for. (Ooh...). Look all around, there's nothing but blue skies. Look straight ahead, there's nothing but blue skies. It's going to be a bright (bright).",1,0,1,0,0,0,0,0,0
The Mission UK,Rock,Stay With Me,God’s Own Medicine,1986.0,"Stay With Me. Books and covers and part time lovers. Spinning in rooms in cities of rust. I'm stranded, struck out on this line. There's smoke and fire and steel and wire. And glass and spire and dust. One to the floor at dawn with lips tied and drawn. Sleepless nights spent, with angels heaven sent. Stay with me, lay with me, lay down by my side. Stay with me, lay with me, take me deep inside. Lay with me, stay with me, lay with me. Stay, with me. All of us lying there in the dreams. Speak of days and another place. I wander as the gypsy under a beckoning moon. Speak of time, and another face. They would in languid cry a fleeting furtive sigh. From the cradle to the grave love to desire and crave. I'll laugh for you, and I'll dance for you. But don't ask me to she'd any tears when I have to go. You are a joy and a pleasure to love and to hold. Your promises, are as pure as the driven snow. Passing shapes in the night the touch distraut and light. As you brightly shine, your love tonight is mine.",0,1,0,0,0,0,0,1,0
Rita Marley,Reggae,So much things to say,Sings Bob Marley... And Friends,,"So much things to say. Ooh yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah!. Ooh yeah, yeah!. They got so much things to say right now;. They got so much things to say. Eh! But I'll never forget no way: they crucified Je-sus Christ;. I'll never forget no way: they stole Marcus Garvey for rights. Oo-ooh!. I'll never forget no way: they turned their back on Paul Bogle. Hey-ey!. So don't you forget (no way) your youth. Who you are and where you stand in the struggle. They go so very, so very, so very, so very, so very, so very. So very, so very, so very, so very, so very -. Everything they say - so much to say. They got so much things to say, so much things to say. I'n'I nah come to fight flesh and blood. But spiritual wickedness in 'igh and low places. So while they fight you down. Stand firm and give Jah thanks and praises. 'Cos I'n'I no expect to be justified. By the laws of men - by the laws of men. Oh, true they have found me guilty. But through - through Jah proved my innocency. Oh, when the rain fall, fall, fall now. It don't fall on one man's housetop. Remember that:. When the rain fall. They singin': so very much, so very much, oh so very much. So very, very -. Yeah, they got so much things to say. Hey, but I'n'I - I'n'I nah come to fight flesh and blood. So while, so while, so while they fight you down. I'n'I no expect to be justified. Oh, hey through Jah to prove my innocency. I told you wicked think they found me guilty. They got la, la, la, la, la, la, la, la;. La, la, la, la, la, la, la, la;. La, la, la, la, la, la, la, la. - they ""la"" very much all the time. So much things to say, rumour about. They got so much without humour. They don't know what they're doin', yeah.",0,0,0,0,1,0,1,0,1
Steel Pulse,Reggae,Ku Klux Klan,Handsworth Revolution,,"Ku Klux Klan. Walking along just kicking stones. Minding my own business. I come face to face with my foe. Disguised in violence from head to toe. I holler and I bawl (the Ku Klux Klan). Them no let me go now (the Ku Klux Klan). To let me go was not dem intention (they say). One nigga the less. The better the show. Stand strong black skin and take your blow. The Ku Klux Klan. Here to stamp out black man. To be taught a lesson not to walk alone. I was waiting for the Good Samaritan. But, but, but waiting was hopeless. It was all in vain. The Ku Klux Klan back again. (They say). Rape, lynch, kill and maim. Things can't remain the same you know!. Black man, do unto the Klan. As they would do to you. In this case hate thy neighbour. Those cowards only kill who they fear. That's why they hide behind. The hoods and cloaks they wear. Dem no let me go (the Ku Klux Klan). Oh no, oh no. Things can't remain the same you know. No, no, no, no.",0,0,0,0,0,1,0,0,1
The Mission UK,Rock,Beyond the Pale,Children,,"Beyond the Pale. Cold still waters running deep. Pale before the eyes. Ravaged. By the hands that feed. Thunder clouds the skies. Drifting with the tide. Floating with the stream. The howling winds have gathered strength. From a whisper to a scream. Sell me down the river. And out to sea. Cast me adrift and set me to sail. Just on last kiss before raising hell. Beyond the pale. Heed to Neptune's calling deceived in fable and lore. Learn from treacherous bibles. Of murder, hate and war. Searching for the tears. In an ocean of rain. The yearning of the raging sea beckons once again. Gathering of the storm. And the winds are blowing wild. Sweeping over cross and creed, country, colour and child. Mother Nature cries for love. Her children lost at sea. And as the waves take me away. Say a prayer for liberty.",0,1,0,0,0,1,1,1,0
Johnny Cash,Country,Jackson,Carryin’ On With Johnny Cash And June Carter,1967.0,"Jackson. [ Johnny Cash & June Carter). We got married in a fever, hotter than a pepper sprout. We've been talkin' 'bout Jackson, ever since the fire went out. I'm going to Jackson, I'm gonna mess around. Yeah, I'm goin' to Jackson. Look out Jackson town. Well, go on down to Jackson; go ahead and wreck your health. Go play your hand you big-talkin' man, make a big fool of yourself. Yeah, go to Jackson; go comb your hair!. Honey, I'm gonna snowball Jackson. See if I care. When I breeze into that city, people gonna stoop and bow. Hah!!. All them women gonna make me, teach 'em what they don't know how. I'm goin' to Jackson, you turn-a loose-a my coat. 'Cos I'm goin' to Jackson. ""Goodbye,"" that's all she wrote. But they'll laugh at you in Jackson, and I'll be dancin' on a Pony Keg. They'll lead you 'round town like a scolded hound. With your tail tucked between your legs. Yeah, go to Jackson, you big-talkin' man. And I'll be waitin' in Jackson, behind my Japan Fan. Well now, We got married in a fever, hotter than a pepper Sprout. I'm goin' to Jackson, and that's a fact. Yeah, we're goin' to Jackson, ain't never comin' back. Mmmmmmmmmmmmmm mhmmmmmmm mmmmmmmmmmmm. Well, we got married in a fever, hotter than a pepper sprout'. And we've been talkin' 'bout Jackson, ever since the fire went.",0,0,0,0,0,0,1,1,0
The Kinks,Rock,Picture Book,The Kinks Are The Village Green Preservation Society,1968.0,"Picture Book. Picture yourself when you're getting on. Sat by the fireside a-pondering on. Picture book, pictures of your mama, taken by your papa, a long time ago. Picture book, of people with each other, to prove they love each other, a long time ago. Na, na, na, na, na na. Picture book. A picture of you in your birthday suit. You sat in the sun on a hot afternoon. Picture book, your mama and your papa, and fat old Uncle Charlie out boozing with their friends. Picture book, a holiday in August, outside a bed and breakfast in sunny Southend. Picture book, when you were just a baby, those days when you were happy, a long time ago. Na, na, na, na na. A-scooby-dooby-doo. Picture book, pictures of your mama, taken by your papa a long time ago. Long time ago. Yeah, yeah, yeah.",0,0,0,1,0,0,0,1,0
